ROW_ID,V1T27_1921,PR,CD_NO,CSD_NO,PR_CD_CSD,CSD_TYPE,POP_TOT_1921,Founded,Founded_context,Incorporated,Incorporated_context,Railway_arrives,Railway_lines,First_post_office,Post_office_context,First_church,First_church_context,First_school,First_school_context,Residential_school,Medical,Medical_context,Justice_system,Justice_system_context,First_cemetery,Cemeteries_context,First_newspaper,Newspapers,Colonization_companies,Colonization_companies_context,Land_office_established,Digital_local_history_source
3657,SK171038,SK,171,38,Lampman,VL,163,1909.0,,1910.0,,1911.0,1911 - CNoR; 1913 - GTPR,1910,1910 - First postmaster appointed.,1913.0,1913 - Our Lady of Seven Dolors Roman Catholic Church; 1921 - Lampman Presbyterian Church,1915.0,1915 - First schoolhouse opened in Lampman.,,1910.0,1910 - First doctor (Dr. Corrigan) in Lampman; 1917 - Lampman Union Hospital built.,1912.0,1912 - RNWMP stationed in Lampman.,1885.0,1885 - Earliest burial in Elm Lawn Cemetery.,,Undated - The Lampman Weekly News,,,,
4247,SK183032,SK,183,32,Brock,VL,136,1909.0,,1910.0,,1910.0,CNoR,1910,1910 - First postmaster appointed.,1913.0,1913 - Brock Presbyterian Church; 1913 - Brock Methodist Church,1910.0,1910 - First school opened in Brock.,,1910.0,1910 - First medical health officer (W. A. Clarke) in Brock.,1911.0,1911 - Earliest mention of a village constable (E. F. Mott) in Brock.,1914.0,1914 - Earliest burial in Brock Cemetery.,1910.0,1910 - The Brock Weekly News,,,,
4056,SK179028,SK,179,28,Pelley,VL,288,1909.0,"1824 - Fort Pelly established; 1899 - Doukhobor immigrants began settling in the area, followed soon by other settlers, and the townsite was established with the coming of the railroad.",1911.0,,1906.0,CNoR,1910,1889 - First postmaster appointed at Fort Pelly; 1910 - First postmaster appointed at Pelly.,1910.0,1910 - St. Alban Anglican Church; 1922 - Pelly Presbyterian Church,1910.0,1910 - First school opened in Pelly.,1905-1913 - Fort Pelly (St. Philip's) Residential School,1911.0,1911 - First doctor (Dr. McGregor) in Pelly.,1910.0,"NWMP had been in the Pelly area due to Fort Livingstone since the 1870s, but the RNWMP opened the first detachment in Pelly proper in 1910.",1914.0,1914 - Earliest burial at St. Philip's Roman Catholic Cemetery; 1914 - Earliest burial at Greenwood Cemetery,1912.0,1912 - The Pelly North Star,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OFAN5IH
4205,SK182038,SK,182,38,McGee,VL,38,1909.0,,1913.0,,1910.0,"CNoR, CPR",1910,1910 - First postmaster appointed.,1927.0,1927 - The McGee Church (denomination unclear),1911.0,1911 - First teacher in McGee. School date unavailable.,,,,,,,,,,,,,
4239,SK183024,SK,183,24,Alsask,T,360,1909.0,Settlers began homesteading in the area in 1909.,1910.0,,1911.0,CNoR,1911,1911 - First postmaster appointed.,1911.0,1911 - St. Augustine Anglican Church; 1915 - Missionary Church (Mennonite); 1911 - Alsask Methodist; 1911 - Alsask Presbyterian,1911.0,1911 - First schoolhouse built.,,,Undated - First doctor mentioned (Dr. Whaley).,1915.0,1915 - RNWMP Division C active in Alsask.,1911.0,1911 - Earliest burial in Alsask Cemetery,1911.0,1911 - The Alsask News,,,,
4250,SK183035,SK,183,35,Denzil,VL,136,1909.0,,1911.0,,1911.0,CPR,1911,1911 - First postmaster appointed.,1914.0,1913 or 1914 - Denzil Sacred Heart Roman Catholic Church; Undated but likely in the 1920s - Denzil Union Church,1911.0,1911 - First school in Denzil opened.,,,,,,1909.0,1909 - Earliest burial in Denzil Old Community Cemetery; 1913 - Denzil Sacred Heart Catholic Cemetery established,,,,,,
3900,SK176041,SK,176,41,Dilke,VL,81,1909.0,,1912.0,,1911.0,CPR,1911,1911 - First postmaster appointed.,1914.0,1914 - St. Lucy's Anglican Church; 1914 - Unnamed Presbyterian church,1911.0,1911 - First school built in Dilke.,,,,1913.0,1913 - First village constable (Thomas Domaille) in Dilke.,1907.0,1907 - Earliest burial in Dilke Cemetery.,,,,,,
3747,SK173032,SK,173,32,Hazenmore,VL,187,1909.0,,1913.0,,1914.0,CPR,1913,1913 - First postmaster appointed.,1916.0,1916 - St. James Anglican Church;,1916.0,1916 - First school in Hazenmore.,,,"Early doctors (undated) are Dr. Kitchen, Dr. Jutras, Dr. Robertson, Dr. Tucker, Dr. Moore, and Dr. Donnelly.",1913.0,1913 - First constable (Sam G. Cooper) hired.,1917.0,1917 - Earliest burial in Hazenmore Cemetery.,,,,,,
4011,SK178032,SK,178,32,Elrose,VL,217,1909.0,"Originally named LaBerge, settlement of the Elrose townsite was underway by 1909.",1914.0,,1913.0,CNoR,1913,1913 - First postmaster appointed.,1916.0,"1916 - Elrose United Presbyterian Church moved to Elrose townsite, but ""sometime later, lots were purchased and the church was placed on a permanent site after a basement had been poured"" but no date given for this.",1915.0,1915 - First school in Elrose opened.,,1913.0,1913 - First resident doctor (R. H. Burrell) in Elrose.,1915.0,1915 - RNWMP Division F present in Elrose.,1914.0,1914 - Earliest burial in Elrose Cemetery.,1915.0,1915 - The Elrose Review,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1F0GGNN0
3924,SK176065,SK,176,65,Silton,VL,98,1910.0,,1914.0,,1911.0,CPR,1888,1888 - First postmaster appointed.,1928.0,1928 - Silton United Church,1912.0,1912 - First school built in Silton.,,1905.0,1905 - First resident doctor for the RM (Dr. Wilson).,,,1912.0,1912 - Earliest burial in Silton Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OD7J052
4155,SK181044,SK,181,44,Imperial,VL,305,1910.0,"Settlers began in the area in 1903, establishing the settlement of Watertown, but Imperial proper was founded in 1910.",1911.0,,1911.0,CPR,1907,1907 - First postmaster appointed.,1911.0,1911 - Imperial Presbyterian Church; 1912 - St. George Anglican Church ,1906.0,1906 - First school called Lake City opened. No info on the date for the first school in Imperial proper.,,1911.0,1911 - Early doctor (T. J. Waugh) arrived in Imperial.,1913.0,"Between 1911-1913 - Earliest dated town constables (H. Nelson, A. E. Harris, Arthur Lee, Alex Watt)",1911.0,1911 - Earliest burial in Imperial Cemetery,1911.0,1911 - The Imperial Review,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1O1GCOKS
4206,SK182039,SK,182,39,Milden,VL,151,1910.0,"Originally named Tisbest, then Jordanville, before settling on Milden in 1911.",1911.0,,1911.0,CPR,1907,1907 - First postmaster appointed.,1913.0,1913 - Milden Union Church; 1921 - Unnamed Anglican church,1913.0,1913 - First school in Milden built.,,1915.0,"Early doctors in Milden: 1915 - Dr. George, 1916 - Dr. Gordon.",1911.0,1911 - First village constable (C. Foster) in Milden.,1912.0,1912 - Earliest burial in Milden Cemetery.,1912.0,1912-1916 - The Milden Times; 1919-1923 - The Milden Chronicle; 1925-1928 - The Milden Standard,,,,
4264,SK183049,SK,183,49,Plenty,VL,135,1910.0,,1911.0,,1911.0,"CPR, GTPR",1907,1907 - First postmaster appointed.,1918.0,Undated - Unnamed Anglican church; 1918 - Unnamed Presbyterian church;,1912.0,1912 - First school opened in Plenty.,,1910.0,1910 - First doctor (Dr. Harvey) in Plenty.,,,1912.0,1912 - Earliest burial in Plenty Community Cemetery.,,Prior to 1914 - The Plenty Planet.,,,,
3969,SK177041,SK,177,41,Lawson,VL,87,1910.0,,1916.0,,1914.0,GTPR,1907,1907 - First postmaster appointed.,,Between 1915-1921 - Unnamed Presbyterian church;,1916.0,"1916 - Classes started in Lawson in the cafe, but school construction date sunclear.",,,Undated - Early doctor (P. S. Straith) in Lawson.,,,,,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3408NWDEY
4252,SK183037,SK,183,37,Druid,VL,70,1910.0,,,,1911.0,"CPR, GTPR",1908,1908 - First postmaster appointed.,1927.0,1927 - Druid United Church,1912.0,1912 - First school in Druid.,,,,,,1905.0,1905 - Earliest burial in Dodsland Druid Cemetery.,,,,,,
3690,SK172024,SK,172,24,Radville,T,883,1910.0,1910 - Chosen because it was when the post office was created.,1911.0,,1911.0,CNoR,1909,1909 - First postmaster appointed. 1910 - First post office created.,1912.0,1912 - Unnamed Roman Catholic church (now Church of the Holy Family); 1912 - The Methodist Church; 1913 - Saint Etheldreda's Anglican Church,1913.0,1913 - Radville Public School opened. Prior classes had been in a rented room.,,,"LHS mentions wanting to build a hospital in 1919, but I can't find record of a hospital in Radville before the 1940s.",1911.0,1911 - A town constable was appointed.,1910.0,1910 - Earliest burial in the Radville Laurier Cemetery.,1911.0,1911 - The Radville News (later renamed The South Saskatchewan Star),,,,https://digitalcollections.ucalgary.ca/archive/Radville-Laurier--the-Yesteryears-2R34080JJIIZ.html
3711,SK172045,SK,172,45,Pangman,VL,61,1910.0,,1911.0,,1911.0,"CPR, CNoR",1909,1909 - First postmaster appointed.,1911.0,1911 - Unnamed Methodist church; 1914 - Holy Angels Roman Catholic Church,1911.0,1911 - First school built in Pangman.,,1912.0,1912 - First doctor (G. Kells) in Pangman.,,,1906.0,1906 - Earliest burial in Pangman Cemetery.,,,,,,
3752,SK173037,SK,173,37,Meyronne,VL,247,1910.0,Townsite was initially established elsewhere in 1910 but moved to meet the railway in 1913.,1913.0,,1914.0,CPR,1909,1909 - First postmaster appointed.,1913.0,1910 - Our Lady of Lourdes Roman Catholic Church (moved to Meyronne townsite in 1913); 1914 - Unnamed Presbyterian church,1916.0,1916 - First public school built in Meyronne; 1920 - First separate school in Meyronne.,,,Undated but likely around the time of establishment - first doctor in Meyronne (Dr. Donnelly).,1920.0,"1920 - Only date found for RNWMP presence in Meyronne, with a depot established there, though it's very likely they were in the area long before this date.",1910.0,1910 - Earliest burial in Meyronne Cemetery.,,"Undated but ""early in the life of Meyronne"" - The Meyronne Independent",,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1FJFT6FG
4240,SK183025,SK,183,25,Kerrobert,T,788,1910.0,1910 - Established by CPR.,1910.0,,1911.0,CPR,1910,1910 - First postmaster appointed.,1912.0,1912 - St. Francis Regis Catholic Church; 1912 - St. Paul's Anglican Church; 1920 - The Union Church,1911.0,1911 - Kerrobert School Divison #2795 was built.,,1919.0,"1910 - Labelled only ""the first hospital"", seems likely it was a cottage hospital. 1919 - First confirmed stand-alone hospital opened.",1912.0,"1912 - Town policeman was appointed. 1915 - RNWMP Division ""C"" was present in Kerrobert; 1917 - The Sasaktchewan Provincial Police was also active in Kerrobert.",1889.0,1889 - Earliest burial in Kerrobert Cemetery.,1920.0,"1920 - The Kerrobert Citizen (first found date, but very likely established earlier)",1905.0,1905-1910 - The Catholic Colonization Society at St. Joseph's Colony right near Kerrobert.,,
3799,SK174034,SK,174,34,Piapot,VL,232,1910.0,,1912.0,,1882.0,"CPR (was laid earlier than this but no date given, but the railroad was moved to its final location in the Piapot townsite in 1908)",1910,1910 - First post office opened; 1911 - First recorded postmaster appointed.,1914.0,1914 - Piapot Anglican Church; 1914 - Unnamed Methodist church; 1925 - St. John Chrysostom Roman Catholic Church,1914.0,1914 - First recorded teacher in Piapot School Division #378. No school construction dates given.,,1913.0,1913 - First doctor in Piapot (Dr. Gibson).,,"NWMP in the area since settlement began, but no specific dates given for law enforcement in Piapot.",1893.0,1893 - Earliest burial in Piapot Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3408TYHSLA
4023,SK178044,SK,178,44,Sceptre,VL,266,1910.0,"The district was opened to homesteading in 1908, but the townsite was established with the railway. ",1913.0,,1913.0,CPR,1910,1910 - First postmaster appointed.,1917.0,1917 - St. Andrew's Presbyterian Church,1916.0,"1916 - First classes held, but in rooms above a store; unable to find info on standalone school for Sceptre.",,1913.0,1913 - First doctor (Dr. Simpson) in Sceptre.,1913.0,"1913 - ""A Constable was not appointed, the Village placed itself under the protection of the R.N.W.M.P. without salary, but with power to enforce village by-laws.”",1919.0,1919 - Earliest buial in Sceptre Memorial Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1SJLALAL
3839,SK175036,SK,175,36,Duff,VL,111,1910.0,"Originally settled as the Primitive Methodist Colony in 1882, but the founding of the village itself began around 1910.",1920.0,,1911.0,GTPR,1910,1910 - First postmaster appointed.,1910.0,1910 - St. Margaret's Anglican Church; 1921 - St. Peter's Luthern Church,1912.0,1912 - First school opened in Duff.,,,,,,1912.0,1912 - Earliest burial in Duff Village Cemetery.,,,1882.0,1882 - The Primitive Methodist Colonization Company Limited,,
3700,SK172034,SK,172,34,Forward,VL,47,1910.0,"Forward moved in 1914 to meet the CNoR, and the original town was renamed to Axford. In practice, buildings from Forward were scattered between the original townsite and the new one.",,,1910.0,"1910 - CPR (at the original townsite); 1914 - CNoR (technically, the town moved to CNoR)",1910,1910 - First postmaster appointed.,,,1914.0,1914 - First school moved into the village of Forward.,,1910.0,1910 - First doctor (Dr. Macdonald) in Forward.,,,,,,,,,,
4161,SK181050,SK,181,50,Simpson,VL,217,1910.0,"Area settlement began in 1903, but townsite established in 1910. ",1911.0,,1911.0,CPR,1911,1911 - First postmaster appointed.,1912.0,1912 - Holy Trinity Anglican Church; 1915 - St. John's Presbyterian Church; 1926 - St. Philip's Roman Catholic Church (was built in 1912 but moved to Simpson townsite in 1926),1913.0,1913 - First school in Simpson built.,,1911.0,1911 - First doctor (M. J. Gibson) in Simpson.,1912.0,1912 - Earliest mention of a town constable (Chas. Dupont) in Simpson.,1911.0,1911 - Earliest burial in Simpson Cemetery; 1921 - St. Philip Catholic Cemetery established,1914.0,"Prior to 1914 - Earliest date given for The Recorder, but was definitely established earlier; 1916 - The Lance",,"1903 - The Saskatchewan Valley Land Company (""Many of the homesteaders were lured to Saskatchewan by an extensive advertising campaign waged by the Saskatchewan Valley Land Company."")",,https://digitalcollections.ucalgary.ca/asset-management/2R34082HYPUJ
4200,SK182033,SK,182,33,Herschel,VL,127,1910.0,,1911.0,,1911.0,CPR,1911,1911 - First postmaster appointed.,,Around 1911 or 1912 (undated) - Unnamed Methodist church,1912.0,1912 - Herschel school district formed. No date given for school construction.,,1911.0,1911 - First doctor (Dr. Guyatte) in Herschel.,1911.0,1911 - First village constable (Mr. De Forest).,1906.0,1906 - Earliest burial in Mountain View Cemetery.,,,,,,
4195,SK182028,SK,182,28,Bounty,VL,122,1910.0,"Originally supposed to be named Botany, a spelling mistake resulted in the name being Bounty.",1911.0,,1911.0,"CPR, CNoR",1911,1911 - First postmaster appointed.,1912.0,1912 - St. Hilda's Anglican Church; 1913 - Union Church at Bounty,1913.0,1913 - First school opened in Bounty.,,1911.0,1911 - First doctor (N. George) in Bounty.,1911.0,1911 - First village constable (Frank Bishop) in Bounty.,1904.0,1904 - Fertile Valley Cemetery established.,,Undated but around 1911 - The Fertile Valley Echo.,,,,
4157,SK181046,SK,181,46,Liberty,VL,161,1910.0,,1912.0,,1911.0,CPR,1911,1911 - First postmaster appointed.,1917.0,1917 - Bethel Protestant Church,1908.0,"1908 - First school in Liberty (Free Soil School) opened for a year, closed from 1910 to 1912, then reopened.",,1912.0,1912 - First resident doctor (Dennis Sweeney) in Liberty.,1912.0,1912 - First village constable (Robert Currie) in Liberty.,1911.0,1911 - Earliest burial in Liberty Cemetery,1912.0,1912 - The Liberty Press,,"Undated - ""The Saskatchewan Valley Land Company, later known as the Pearson Land Company, was particularly active in the Liberty district.""",,
3742,SK173027,SK,173,27,Aneroid,VL,221,1910.0,Townsite established with the arrival of the railway.,1913.0,,1914.0,CPR,1911,1911 - First postmaster appointed.,,Undated but prior to 1918 - Unnamed Baptist church; Undated but prior to 1918 - Unnamed Anglican church; Undated but prior to 1925 - Aneroid Union Church,1910.0,1910 - First sod schoolhouse built in Aneroid (in Indianola School District).,,,Undated but likely around 1914 - First resident doctor (Dr. Coulter) in Aneroid.,1913.0,1913 - Earliest dated mention of a town constable (J. A. Ashby) in Aneroid.,1918.0,1918 - Earliest burial in Aneroid Cemetery.,1914.0,1914 - The Aneroid Magnet (later renamed The News Magnet).,,,,
4254,SK183039,SK,183,39,Flaxcombe,VL,116,1910.0,"Originally called Harwell, changed to Flaxcombe in 1913.",1913.0,,1911.0,CNoR,1911,1911 - First postmaster appointed.,1911.0,1911 - Harwell Methodist Church,1914.0,1914 - First school opened in Flaxcombe.,,,"For health care, it seems Flaxcombe residents had to go to Kindersley.",1916.0,Between 1914-1916 - Earliest mention of a village constable (Constable Leeson) in Flaxcombe.,1914.0,1914 - Earliest burial in Flaxcombe Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1FCU1HFO
4210,SK182043,SK,182,43,Stranraer,VL,63,1910.0,,1913.0,,1911.0,CPR,1911,1911 - First postmaster appointed.,,No churches in Stranraer prior to 1929.,1912.0,1912 - First school built in Stranraer.,,,,,,1910.0,1910 - Earliest burial in Stranraer Cemetery.,,,,,,
3800,SK174035,SK,174,35,Robsart,VL,100,1910.0,,1915.0,"Incorporation may have been in 1914, records are unclear.",1914.0,CPR,1911,1911 - First postmaster appointed.,1920.0,1920 - Unnamed Presbyterian church; 1924 - Robsart Lutheran Church,1916.0,1916 - First school built in Robsart.,,1914.0,"1914 - First doctor, though not a resident (Dr. Hardemann) in Robsart. 1917 - Robsart Public Hospital built, attracting the first resident doctor (Dr. Rice).",1914.0,1914 - Early village constable (A. Bricker) in Robsart.,1910.0,1910 - Earliest burial in Robsart Cemetery.,1917.0,1917 - Earliest date for The Messenger in Robsart.,,,,
